brazilian,british,cajun_creole,chinese,filipino,french,greek,indian,irish,italian,jamaican,japanese,korean,mexican,moroccan,russian,southern_us,spanish,thai,vietnamese,n_zeros,max_score,class
0.0,0.0,0.0,0.04,0.13,0.0,0.0,0.58,0.0,0.05,0.0,0.02,0.0,0.09,0.0,0.0,0.01,0.0,0.0,0.08,12,0.58,invalid
0.0,0.01,0.01,0.03,0.04,0.02,0.01,0.61,0.01,0.01,0.01,0.05,0.0,0.03,0.0,0.03,0.08,0.01,0.03,0.01,3,0.61,invalid
0.02,0.0,0.01,0.0,0.0,0.0,0.02,0.6,0.0,0.01,0.0,0.01,0.0,0.23,0.03,0.0,0.03,0.01,0.03,0.0,9,0.6,valid
0.0,0.01,0.06,0.03,0.0,0.04,0.02,0.06,0.0,0.09,0.0,0.02,0.0,0.18,0.04,0.01,0.42,0.01,0.0,0.01,6,0.42,invalid
0.06,0.13,0.01,0.0,0.01,0.13,0.0,0.02,0.04,0.15,0.0,0.0,0.0,0.06,0.0,0.0,0.39,0.0,0.0,0.0,10,0.39,invalid
0.0,0.01,0.04,0.03,0.06,0.09,0.0,0.06,0.0,0.13,0.04,0.03,0.0,0.08,0.0,0.03,0.35,0.01,0.04,0.0,6,0.35,invalid
0.0,0.0,0.02,0.03,0.0,0.08,0.05,0.03,0.01,0.1,0.02,0.16,0.03,0.16,0.03,0.01,0.24,0.03,0.0,0.0,5,0.24,invalid
0.02,0.0,0.03,0.02,0.02,0.12,0.07,0.2,0.01,0.1,0.04,0.0,0.0,0.18,0.0,0.08,0.09,0.01,0.0,0.01,5,0.2,valid
0.06,0.0,0.01,0.05,0.0,0.0,0.0,0.16,0.01,0.12,0.0,0.06,0.0,0.05,0.0,0.01,0.38,0.03,0.06,0.0,8,0.38,invalid
0.06,0.05,0.0,0.01,0.04,0.09,0.08,0.04,0.02,0.11,0.04,0.0,0.0,0.08,0.0,0.0,0.28,0.1,0.0,0.0,7,0.28,invalid
0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.01,0.0,0.0,0.0,0.79,0.0,0.01,0.01,0.0,0.0,0.0,15,0.79,valid
0.0,0.01,0.03,0.05,0.1,0.06,0.01,0.26,0.1,0.09,0.01,0.01,0.01,0.04,0.0,0.01,0.16,0.0,0.0,0.05,4,0.26,valid
0.0,0.0,0.0,0.05,0.0,0.07,0.09,0.04,0.01,0.39,0.0,0.03,0.0,0.18,0.01,0.01,0.05,0.01,0.02,0.04,6,0.39,invalid
0.03,0.01,0.0,0.0,0.09,0.01,0.0,0.08,0.0,0.08,0.0,0.03,0.0,0.59,0.0,0.0,0.07,0.01,0.0,0.0,10,0.59,invalid
0.0,0.0,0.03,0.02,0.0,0.24,0.01,0.0,0.07,0.19,0.0,0.01,0.0,0.06,0.0,0.01,0.36,0.0,0.0,0.0,10,0.36,invalid
0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.42,0.01,0.12,0.0,0.07,0.0,0.03,0.0,0.01,0.23,0.03,0.0,0.0,10,0.42,valid
0.0,0.09,0.0,0.01,0.04,0.09,0.0,0.02,0.12,0.02,0.0,0.0,0.0,0.0,0.04,0.01,0.55,0.0,0.0,0.01,9,0.55,valid
0.08,0.0,0.0,0.0,0.02,0.032355324071305015,0.01,0.01764467592869498,0.0,0.05,0.0,0.01,0.02,0.63,0.0,0.01,0.12,0.0,0.0,0.0,9,0.63,valid
0.08,0.0,0.0,0.01,0.0,0.01,0.05,0.06,0.0,0.16,0.0,0.0,0.0,0.3,0.23,0.0,0.03,0.05,0.01,0.01,8,0.3,valid
0.01,0.01,0.0,0.0,0.01,0.02,0.02,0.74,0.0,0.05,0.03,0.02,0.0,0.03,0.0,0.0,0.05,0.01,0.0,0.0,8,0.74,valid
0.0,0.04,0.0,0.01,0.0,0.05,0.05,0.01,0.03,0.52,0.0,0.0,0.0,0.06,0.03,0.03,0.09,0.08,0.0,0.0,8,0.52,valid
0.11,0.0,0.01,0.0,0.0,0.11,0.05,0.02,0.02,0.08,0.0,0.01,0.0,0.1,0.02,0.0,0.45,0.0,0.02,0.0,8,0.45,invalid
0.14,0.07,0.01,0.03,0.0,0.17,0.01,0.05,0.01,0.06,0.0,0.1,0.0,0.1,0.02,0.03,0.17,0.03,0.0,0.0,5,0.17,valid
0.03,0.07,0.01,0.01,0.01,0.03,0.0,0.03,0.01,0.45,0.01,0.03,0.0,0.15,0.0,0.04,0.1,0.02,0.0,0.0,5,0.45,invalid
0.02,0.01,0.02,0.0,0.03,0.02,0.0,0.65,0.0,0.02,0.02,0.04,0.0,0.1,0.04,0.0,0.03,0.0,0.0,0.0,8,0.65,invalid
0.0,0.04,0.02,0.04,0.01,0.28,0.02,0.24,0.0,0.06,0.0,0.02,0.08,0.04,0.01,0.09,0.04,0.01,0.0,0.0,5,0.28,valid
0.08,0.02,0.0,0.0,0.3,0.02,0.0,0.12,0.02,0.03,0.02,0.0,0.0,0.01,0.0,0.0,0.07,0.01,0.28,0.02,7,0.3,valid
0.0,0.0,0.06,0.01,0.0,0.24,0.03,0.02,0.0,0.43,0.0,0.0,0.0,0.01,0.01,0.02,0.09,0.03,0.04,0.01,7,0.43,invalid
0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.92,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.92,valid
0.03,0.0,0.0,0.0,0.0,0.05,0.01,0.51,0.09,0.06,0.0,0.02,0.0,0.15,0.0,0.01,0.05,0.02,0.0,0.0,9,0.51,invalid
0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.19,0.0,0.0,0.0,0.67,0.0,0.0,0.03,0.07,0.01,0.0,13,0.67,invalid
0.01,0.01,0.04,0.01,0.01,0.12,0.11,0.0,0.02,0.44,0.0,0.01,0.0,0.07,0.05,0.0,0.04,0.04,0.01,0.01,4,0.44,valid
0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.01,0.0,0.09,0.02,0.0,0.03,0.0,0.01,0.0,13,0.83,invalid
0.01,0.0,0.0,0.0,0.01,0.09,0.14,0.0,0.0,0.56,0.0,0.0,0.0,0.13,0.01,0.0,0.02,0.03,0.0,0.0,11,0.56,valid
0.0,0.02,0.01,0.02,0.0,0.03,0.01,0.54,0.01,0.07,0.0,0.03,0.03,0.04,0.08,0.0,0.06,0.01,0.03,0.01,4,0.54,valid
0.01,0.04,0.01,0.05,0.23,0.06,0.0,0.2,0.03,0.07,0.03,0.02,0.0,0.06,0.0,0.01,0.17,0.0,0.01,0.0,5,0.23,invalid
0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.79,0.0,0.01,0.0,0.07,0.01,0.01,0.01,0.0,0.03,0.0,0.04,0.01,10,0.79,invalid
0.01,0.01,0.0,0.01,0.04,0.08,0.02,0.05,0.45,0.09,0.01,0.0,0.05,0.06,0.02,0.03,0.04,0.03,0.0,0.0,4,0.45,invalid
0.16,0.0,0.0,0.02,0.02,0.1,0.02,0.0,0.0,0.09,0.0,0.07,0.05,0.05,0.01,0.0,0.38,0.02,0.01,0.0,7,0.38,invalid
0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.92,0.0,0.0,0.02,0.0,0.01,0.0,13,0.92,valid
0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.03,0.0,0.81,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.01,0.0,0.0,13,0.81,valid
0.0,0.01,0.0,0.0,0.0,0.06,0.0,0.53,0.0,0.04,0.0,0.26,0.0,0.01,0.01,0.02,0.02,0.0,0.02,0.02,9,0.53,valid
0.0,0.02,0.0,0.04,0.07,0.03,0.01,0.03,0.0,0.41,0.01,0.01,0.0,0.02,0.01,0.02,0.27,0.05,0.0,0.0,6,0.41,invalid
0.01,0.05,0.0,0.0,0.0,0.09,0.04,0.01,0.01,0.09,0.0,0.04,0.0,0.02,0.0,0.11,0.52,0.0,0.0,0.01,8,0.52,invalid
0.0,0.0,0.0,0.07,0.1,0.0,0.04,0.27,0.0,0.07,0.02,0.16,0.06,0.09,0.01,0.0,0.0,0.0,0.03,0.08,8,0.27,invalid
0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.0,0.72,0.01,0.01,0.09,0.02,0.01,0.0,10,0.72,valid
0.0,0.0,0.03,0.0,0.0,0.06,0.05,0.06,0.0,0.11,0.0,0.0,0.0,0.25,0.16,0.0,0.01,0.25,0.02,0.0,10,0.25,invalid
0.05,0.01,0.0,0.07,0.0,0.06,0.07,0.22,0.01,0.03,0.1,0.02,0.0,0.1,0.0,0.0,0.24,0.0,0.01,0.01,6,0.24,valid
0.0,0.0,0.33,0.03,0.0,0.02,0.02,0.16,0.01,0.06,0.16,0.01,0.0,0.08,0.03,0.0,0.06,0.01,0.02,0.0,6,0.33,invalid
0.04,0.01,0.02,0.03,0.0,0.01,0.01,0.35,0.05,0.07,0.01,0.01,0.0,0.08,0.02,0.04,0.25,0.0,0.0,0.0,5,0.35,invalid
0.04,0.04,0.02,0.01,0.13,0.04,0.05,0.15,0.03,0.04,0.03,0.04,0.01,0.16,0.0,0.03,0.15,0.02,0.01,0.0,2,0.16,invalid
0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.84,0.0,0.04,0.0,0.04,0.0,0.02,0.02,0.0,0.0,0.0,0.01,0.0,12,0.84,valid
0.0,0.02,0.03,0.06,0.0,0.07,0.01,0.02,0.03,0.27,0.01,0.01,0.11,0.07,0.03,0.05,0.18,0.02,0.0,0.01,3,0.27,valid
0.03,0.01,0.0,0.0,0.04,0.04,0.01,0.48,0.0,0.05,0.03,0.16,0.0,0.04,0.0,0.0,0.1,0.01,0.0,0.0,8,0.48,invalid
0.09,0.01,0.01,0.1,0.07,0.0,0.01,0.2,0.0,0.05,0.11,0.01,0.02,0.03,0.02,0.02,0.03,0.0,0.12,0.1,3,0.2,valid
0.01,0.01,0.0,0.18,0.05,0.01,0.0,0.48,0.01,0.01,0.0,0.05,0.02,0.02,0.0,0.0,0.06,0.02,0.05,0.02,5,0.48,invalid
0.02,0.03,0.01,0.03,0.01,0.04,0.01,0.0,0.29,0.07,0.01,0.0,0.0,0.01,0.04,0.02,0.38,0.02,0.01,0.0,4,0.38,invalid
0.01,0.0,0.0,0.07,0.12,0.0,0.0,0.51,0.0,0.02,0.0,0.03,0.02,0.18,0.0,0.0,0.02,0.0,0.01,0.01,9,0.51,valid
0.0,0.0,0.01,0.0,0.0,0.09,0.08,0.01,0.01,0.73,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.0,0.0,0.01,10,0.73,valid
0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,0.0,0.07,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.71,0.11,13,0.71,valid
0.0,0.1,0.03,0.06,0.14,0.05,0.01,0.22,0.01,0.11,0.01,0.03,0.01,0.05,0.03,0.02,0.07,0.04,0.0,0.01,2,0.22,valid
0.0,0.07,0.0,0.0,0.0,0.26369231885034566,0.02,0.3463076811496545,0.0,0.09,0.0,0.0,0.02,0.07,0.02,0.0,0.08,0.01,0.0,0.01,9,0.3463076811496545,invalid
0.05,0.0,0.0,0.02,0.03,0.02,0.0,0.45,0.0,0.11,0.08,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.12,0.03,9,0.45,valid
0.0,0.0,0.03,0.05,0.03,0.03,0.02,0.28,0.0,0.12,0.04,0.04,0.02,0.08,0.09,0.01,0.09,0.02,0.01,0.04,3,0.28,invalid
0.0,0.03,0.0,0.07,0.0,0.1,0.01,0.01,0.0,0.38,0.0,0.07,0.13,0.06,0.01,0.03,0.05,0.03,0.02,0.0,6,0.38,invalid
0.02,0.0,0.03,0.0,0.0,0.05,0.01,0.05,0.01,0.26,0.03,0.02,0.0,0.43,0.01,0.0,0.02,0.03,0.03,0.0,6,0.43,valid
0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.04,0.01,0.0,0.0,14,0.89,valid
0.0,0.01,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.76,0.01,0.0,0.01,0.05,0.0,0.0,0.1,0.02,0.0,0.0,11,0.76,valid
0.05,0.0,0.03,0.04,0.02,0.01,0.03,0.07,0.0,0.07,0.02,0.02,0.0,0.33,0.0,0.01,0.15,0.02,0.09,0.04,4,0.33,invalid
0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.05,0.01,0.31,0.0,0.03,0.03,0.05,0.0,0.0,0.29,0.15,0.01,0.0,9,0.31,valid
0.0,0.02,0.01,0.0,0.0,0.06,0.02,0.72,0.01,0.03,0.01,0.0,0.0,0.03,0.02,0.0,0.06,0.0,0.0,0.01,8,0.72,invalid
0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.56,0.0,0.02,0.0,0.1,0.0,0.05,0.0,0.0,0.22,0.0,0.0,0.02,12,0.56,valid
0.01,0.08,0.06,0.01,0.0,0.07,0.0,0.06,0.05,0.26,0.01,0.01,0.0,0.08,0.01,0.01,0.18,0.06,0.03,0.01,3,0.26,valid
0.01,0.01,0.02,0.05,0.0,0.05,0.23,0.12,0.05,0.12,0.0,0.09,0.06,0.03,0.01,0.01,0.09,0.03,0.0,0.02,3,0.23,invalid
0.03,0.0,0.1,0.05,0.05,0.05,0.09,0.08,0.0,0.24,0.02,0.0,0.0,0.14,0.0,0.0,0.05,0.02,0.07,0.01,6,0.24,invalid
0.04,0.02,0.01,0.0,0.01,0.26,0.0,0.07,0.07,0.09,0.02,0.02,0.0,0.18,0.0,0.02,0.18,0.01,0.0,0.0,6,0.26,invalid
0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.72,0.06,0.02,0.0,0.0,0.0,0.0,0.01,0.07,12,0.72,invalid
0.02,0.0,0.01,0.02,0.09,0.0,0.03,0.21,0.0,0.03,0.01,0.0,0.0,0.48,0.03,0.0,0.06,0.0,0.0,0.01,8,0.48,valid
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.94,0.01,0.0,0.02,0.0,0.0,0.0,15,0.94,valid
0.01,0.05,0.03,0.0,0.0,0.01,0.04,0.01,0.14,0.06,0.0,0.04,0.02,0.04,0.0,0.05,0.49,0.01,0.0,0.0,6,0.49,invalid
0.0,0.0,0.02,0.01,0.02,0.02,0.0,0.69,0.01,0.01,0.0,0.06,0.0,0.02,0.07,0.03,0.04,0.0,0.0,0.0,8,0.69,valid
0.0,0.01,0.0,0.05,0.0,0.0,0.01,0.56,0.0,0.02,0.02,0.03,0.02,0.15,0.01,0.0,0.09,0.0,0.01,0.02,7,0.56,valid
0.02,0.0,0.01,0.0,0.0,0.01,0.02,0.02,0.0,0.04,0.0,0.0,0.0,0.72,0.11,0.0,0.02,0.03,0.0,0.0,10,0.72,invalid
0.0,0.04,0.02,0.06,0.0,0.0,0.0,0.52,0.06,0.03,0.01,0.05,0.0,0.05,0.0,0.01,0.15,0.0,0.0,0.0,9,0.52,valid
0.02,0.0,0.02,0.19,0.02,0.03,0.0,0.09,0.04,0.11,0.01,0.09,0.04,0.12,0.01,0.02,0.01,0.01,0.08,0.09,2,0.19,invalid
0.0,0.0,0.0,0.01,0.04,0.01,0.0,0.53,0.0,0.01,0.0,0.21,0.0,0.0,0.0,0.0,0.16,0.0,0.03,0.0,12,0.53,valid
0.02,0.0,0.0,0.0,0.0,0.02,0.04,0.56,0.03,0.01,0.02,0.25,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.0,7,0.56,invalid
0.01,0.0,0.0,0.07,0.0,0.03,0.01,0.26,0.02,0.14,0.0,0.04,0.0,0.04,0.0,0.0,0.26,0.03,0.09,0.0,8,0.26,valid
0.02,0.07,0.02,0.06,0.04,0.09054323709218737,0.01,0.049456762907812625,0.02,0.14,0.06,0.01,0.01,0.19,0.0,0.03,0.12,0.0,0.0,0.06,3,0.19,valid
0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.81,0.0,0.01,0.02,0.07,0.0,0.02,0.0,0.0,0.02,0.0,0.01,0.0,10,0.81,invalid
0.0,0.0,0.0,0.02,0.01,0.0,0.01,0.69,0.0,0.0,0.0,0.04,0.08,0.12,0.01,0.0,0.01,0.0,0.0,0.01,10,0.69,valid
0.0,0.01,0.03,0.01,0.02,0.3,0.02,0.07,0.01,0.11,0.05,0.02,0.0,0.18,0.0,0.01,0.14,0.02,0.0,0.0,5,0.3,invalid
0.01,0.08,0.01,0.01,0.01,0.12,0.03,0.02,0.06,0.35,0.02,0.02,0.0,0.01,0.09,0.01,0.13,0.01,0.0,0.01,2,0.35,valid
0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.81,0.0,0.01,0.02,0.04,0.0,0.07,0.0,0.02,0.0,0.0,0.0,0.0,11,0.81,valid
0.0,0.01,0.09,0.0,0.07,0.08,0.09,0.03,0.05,0.12,0.19,0.01,0.0,0.06,0.02,0.02,0.16,0.0,0.0,0.0,6,0.19,invalid
0.0,0.01,0.0,0.0,0.05,0.05,0.0,0.77,0.0,0.02,0.01,0.03,0.0,0.02,0.01,0.0,0.02,0.0,0.01,0.0,9,0.77,valid
0.04,0.06,0.01,0.02,0.01,0.11,0.01,0.04,0.04,0.06,0.03,0.0,0.01,0.19,0.0,0.08,0.21,0.02,0.0,0.06,3,0.21,valid
0.0,0.0,0.0,0.5371661380885494,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.04283386191145062,0.22,0.0,0.0,0.0,0.03,0.0,0.1,0.01,12,0.5371661380885494,valid
0.0,0.71,0.0,0.0,0.0,0.05,0.01,0.01,0.05,0.07,0.01,0.01,0.0,0.01,0.03,0.02,0.02,0.0,0.0,0.0,8,0.71,invalid
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,16,0.96,valid
0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.02,0.0,0.02,0.0,14,0.9,invalid
0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.05,0.0,0.11,0.0,0.03,0.03,0.22,0.07,0.01,0.38,0.04,0.0,0.01,8,0.38,invalid
0.0,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.03,0.0,0.0,0.0,0.02,0.0,0.04,0.0,14,0.77,valid
0.01,0.01,0.03,0.01,0.04,0.05,0.02,0.36,0.13,0.07,0.0,0.01,0.0,0.09,0.01,0.03,0.1,0.01,0.01,0.01,2,0.36,invalid
0.02,0.05,0.0,0.0,0.02,0.11,0.0,0.39,0.05,0.08,0.02,0.01,0.0,0.06,0.0,0.0,0.18,0.01,0.0,0.0,8,0.39,invalid
0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.02,0.82,0.0,0.0,0.02,0.02,0.02,0.01,8,0.82,valid
0.0,0.03,0.01,0.03,0.01,0.01,0.0,0.55,0.01,0.08,0.01,0.06,0.01,0.03,0.0,0.01,0.14,0.0,0.0,0.01,5,0.55,invalid
0.01,0.0,0.0,0.0,0.01,0.09,0.0,0.5,0.0,0.09,0.01,0.21,0.0,0.0,0.02,0.0,0.03,0.02,0.01,0.0,9,0.5,valid
0.06,0.06,0.05,0.02,0.0,0.19,0.02,0.03,0.05,0.3,0.01,0.01,0.0,0.01,0.0,0.08,0.11,0.0,0.0,0.0,6,0.3,valid
0.01,0.02,0.02,0.03,0.0,0.06,0.32,0.0,0.0,0.29,0.0,0.03,0.03,0.05,0.04,0.0,0.03,0.04,0.03,0.0,6,0.32,invalid
0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.62,0.0,0.03,0.01,0.09,0.0,0.09,0.05,0.0,0.01,0.0,0.01,0.05,9,0.62,valid
0.01,0.0,0.01,0.01,0.0,0.02,0.02,0.72,0.0,0.02,0.02,0.01,0.0,0.11,0.04,0.0,0.01,0.0,0.0,0.0,8,0.72,valid
0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.81,0.0,0.01,0.0,0.0,0.0,0.09,0.0,0.01,0.01,0.01,0.0,0.01,11,0.81,valid
0.0,0.0,0.01,0.01,0.01,0.13,0.0,0.47,0.0,0.06,0.0,0.12,0.0,0.0,0.0,0.06,0.11,0.01,0.01,0.0,9,0.47,valid
0.01,0.01,0.0,0.02,0.01,0.02,0.03,0.7,0.0,0.01,0.01,0.1,0.0,0.01,0.01,0.01,0.03,0.01,0.01,0.0,4,0.7,invalid
0.0,0.0,0.0,0.13,0.01,0.02,0.02,0.01,0.0,0.37,0.0,0.0,0.0,0.29,0.0,0.01,0.08,0.0,0.05,0.01,9,0.37,valid
0.0,0.01,0.01,0.05,0.0,0.01,0.28,0.21,0.03,0.06,0.0,0.07,0.0,0.12,0.0,0.04,0.05,0.03,0.02,0.01,5,0.28,invalid
0.0,0.0,0.03,0.0,0.0,0.02,0.5,0.07,0.0,0.21,0.0,0.0,0.0,0.05,0.01,0.0,0.04,0.03,0.04,0.0,10,0.5,valid
0.0,0.01,0.03,0.0,0.02,0.06,0.07,0.03,0.0,0.5,0.01,0.0,0.0,0.01,0.07,0.0,0.07,0.12,0.0,0.0,8,0.5,valid
0.0,0.0,0.02,0.45,0.03,0.0,0.0,0.04,0.02,0.01,0.0,0.15,0.07,0.05,0.0,0.0,0.05,0.04,0.07,0.0,8,0.45,valid
0.17,0.1,0.0,0.08,0.04,0.15,0.02,0.05,0.02,0.05,0.01,0.04,0.0,0.02,0.01,0.0,0.22,0.01,0.01,0.0,4,0.22,invalid
0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.68,0.0,0.03,0.0,0.07,0.0,0.07,0.05,0.01,0.03,0.0,0.01,0.03,9,0.68,valid
0.0,0.1,0.0,0.02,0.03,0.1,0.02,0.02,0.02,0.23,0.01,0.03,0.0,0.18,0.0,0.06,0.06,0.1,0.0,0.02,5,0.23,invalid
0.01,0.0,0.0,0.07,0.03,0.01,0.02,0.01,0.02,0.07,0.01,0.4,0.09,0.13,0.01,0.03,0.02,0.02,0.02,0.03,2,0.4,invalid
0.02,0.0,0.03,0.01,0.0,0.0,0.0,0.01,0.0,0.03,0.01,0.0,0.0,0.82,0.02,0.0,0.01,0.04,0.0,0.0,10,0.82,valid
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.01,0.0,0.03,0.01,0.02,0.04,0.71,0.0,0.06,0.02,0.0,0.0,0.0,11,0.71,valid
0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.72,0.01,0.02,0.0,0.09,0.01,0.01,0.05,0.0,0.03,0.01,0.01,0.0,8,0.72,invalid
0.0,0.02,0.0,0.01,0.02,0.04,0.0,0.55,0.0,0.05,0.03,0.12,0.0,0.09,0.0,0.01,0.04,0.02,0.0,0.0,8,0.55,invalid
0.02,0.02,0.06,0.01,0.01,0.05,0.0,0.05,0.05,0.16,0.1,0.0,0.0,0.21,0.0,0.01,0.21,0.0,0.03,0.01,5,0.21,invalid
0.0,0.0,0.0,0.0,0.03,0.1,0.01,0.01,0.0,0.54,0.01,0.0,0.0,0.2,0.01,0.0,0.06,0.03,0.0,0.0,10,0.54,invalid
0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.18,0.0,0.68,0.0,0.0,0.05,0.02,0.0,0.0,0.01,0.0,0.0,0.0,13,0.68,invalid
0.01,0.0,0.0,0.02,0.02,0.0,0.0,0.87,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.01,0.0,0.02,0.01,11,0.87,valid
0.0,0.01,0.0,0.03,0.03,0.07,0.0,0.58,0.0,0.03,0.0,0.17,0.0,0.01,0.0,0.02,0.02,0.0,0.01,0.02,8,0.58,invalid
0.01,0.0,0.03,0.09,0.01,0.04,0.01,0.17,0.03,0.11,0.01,0.03,0.02,0.17,0.03,0.0,0.14,0.04,0.03,0.03,2,0.17,invalid
0.0,0.04,0.06,0.04,0.0,0.25,0.0,0.0,0.05,0.08,0.0,0.01,0.0,0.2,0.02,0.06,0.16,0.03,0.0,0.0,8,0.25,invalid
0.0,0.0,0.0,0.05,0.69,0.0,0.03,0.0,0.0,0.05,0.01,0.0,0.02,0.04,0.0,0.0,0.01,0.0,0.07,0.03,10,0.69,valid
0.01,0.0,0.04,0.03,0.01,0.0,0.0,0.3,0.0,0.0,0.01,0.03,0.0,0.23,0.02,0.0,0.26,0.0,0.03,0.03,8,0.3,valid
0.01,0.03,0.03,0.09,0.01,0.05,0.01,0.01,0.0,0.41,0.02,0.0,0.0,0.04,0.04,0.01,0.23,0.01,0.0,0.0,5,0.41,valid
0.01,0.0,0.01,0.01,0.0,0.0,0.02,0.68,0.0,0.02,0.01,0.03,0.0,0.03,0.14,0.0,0.02,0.0,0.02,0.0,8,0.68,valid
0.0,0.04,0.03,0.01,0.0,0.05,0.1,0.03,0.05,0.1,0.02,0.02,0.0,0.1,0.02,0.02,0.4,0.0,0.0,0.01,5,0.4,invalid
0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.93,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,12,0.93,invalid
0.0,0.01,0.07,0.0,0.0,0.16,0.03,0.0,0.0,0.5,0.0,0.01,0.02,0.03,0.01,0.0,0.05,0.09,0.02,0.0,8,0.5,valid
0.02,0.09,0.0,0.0,0.01,0.24,0.02,0.02,0.08,0.14,0.0,0.05,0.0,0.02,0.01,0.02,0.28,0.0,0.0,0.0,7,0.28,invalid
0.14,0.0,0.0,0.02,0.07,0.04,0.01,0.1,0.04,0.02,0.08,0.03,0.0,0.23,0.04,0.0,0.13,0.0,0.03,0.02,5,0.23,valid
0.01,0.04,0.01,0.02,0.01,0.23,0.01,0.28,0.04,0.07,0.01,0.0,0.04,0.08,0.0,0.06,0.08,0.01,0.0,0.0,4,0.28,valid
0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.82,0.0,0.03,0.0,0.05,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0.0,12,0.82,invalid
0.02,0.04,0.0,0.01,0.02,0.1269133705411308,0.06,0.09308662945886921,0.09,0.09,0.01,0.04,0.01,0.05,0.02,0.01,0.31,0.0,0.0,0.0,4,0.31,invalid
0.01,0.01,0.01,0.06,0.03,0.03,0.0,0.3,0.0,0.04,0.01,0.01,0.0,0.31,0.0,0.01,0.13,0.02,0.01,0.01,4,0.31,valid
0.01,0.02,0.0,0.0,0.0,0.04,0.05,0.02,0.0,0.62,0.0,0.0,0.0,0.08,0.0,0.01,0.09,0.06,0.0,0.0,10,0.62,invalid
0.02,0.24,0.04,0.01,0.04,0.29,0.0,0.0,0.04,0.07,0.02,0.04,0.0,0.01,0.0,0.02,0.16,0.0,0.0,0.0,7,0.29,invalid
0.0,0.05,0.05,0.0,0.0,0.06,0.0,0.48,0.01,0.02,0.02,0.16,0.01,0.01,0.01,0.0,0.12,0.0,0.0,0.0,8,0.48,invalid
0.0,0.01,0.0,0.02,0.05,0.04,0.07,0.23,0.01,0.16,0.0,0.0,0.0,0.15,0.0,0.0,0.09,0.0,0.03,0.14,8,0.23,invalid
0.02,0.06,0.1,0.04,0.06,0.03,0.02,0.07,0.01,0.1,0.03,0.0,0.02,0.07,0.01,0.02,0.28,0.02,0.02,0.02,1,0.28,invalid
0.02,0.01,0.03,0.04,0.04,0.03,0.01,0.17,0.0,0.05,0.09,0.01,0.01,0.04,0.02,0.02,0.15,0.02,0.02,0.22,1,0.22,invalid
